label,text
0,deutschösterreichische freundschaft konzerttipps für dezember ohne schal mütze und einer packung taschentücher verlässt man nicht mehr das haus man steht sich die schneebematschten halb erfrorenen beine in den bauch weil bus und bahn schon bei den ersten weißen flöckchen grundsätzlich verspätung haben und der weihnachtsterror fängt gerade erst an  willkommen im dezember doch bevor ich hier jetzt all die negativen seiten aufzähle schwenke ich schnell in die andere richtung denn der letzte monat im jahr hat auch durchaus seine guten seiten die welt wird ein bisschen ruhiger man darf sich ohne schlechtes gewissen jederzeit auf die couch oder ins bett kuscheln omas selbst gestrickte socken werden zum must have überall stehen kekse rum und einige tolle bands lassen es sich trotz der vorweihnachtlichen stimmung nicht nehmen noch auf tour zu gehen ein paar davon habe ich mir herausgepickt um euch einen trip nach münchen durchaus ans herz zu legen konzerttipps für dezember 11215 am ersten des monats grüßt ein altbekanntes gesicht das überraschenderweise immer noch musik macht sasha  er hat uns die späten 90er mit hits wie i feel lonely oder if you believe versüßt zwischendrin als dick brave mit seinen backbeats und schmalztolle auf rock’n’rollsänger à la elvis gemacht und ist nun wieder als er selbst auf „the one  a club night special part ii“tour anfang dezember erscheint das dazugehörige neue album kann man machen muss man aber nicht das backstage und das milla locken mit künstlern die sich beide der eher ruhigen musik verschrieben haben dabei aber unglaublich authentisch klingen john allen kommt aus hamburg und vereint seine raue stimme mit sanften gitarren und klaviermelodien dem frankoitaliener charles pasi gelingt das ähnlich gut wenn auch hier und da noch ein hauch französischer chanson mitschwingt charles pasi c believe recodings 21215 tags darauf beehrt uns eine der ältesten noch aktiven rockbands englands the pretty things gründeten sich 1963 und blieben vielen zuschauern vor allem durch ihre exzessiven bühnenshows und ihr durch und durch wildes image im gedächtnis als gründungsmitglieder sind immer noch phil may und dick taylor zuvor bassist bei den rolling stones teil der band und so wurde im juli das sage und schreibe zwölfte studioalbum präsentiert mit the sweet pretty thing wird im kleinen rahmen das strom gerockt ob sie allerdings immer noch so agil auf der bühne sind bleibt bis dahin nur zu hoffen 41215 viele werden barbarossa unbewusst durch eine bekannte szene aus der serie how i met your mother kennen die als eine der traurigsten ausschnitte aus der sonst so lustigen sitcom bekannt ist denn genau hierfür hat der londoner musiker den passenden soundtrack geliefert wer sich nun aber sein neues album imager anhört merkt schnell dass es bei ihm eher in die elektronische als herzensbrecherische richtung geht  wobei das eine ja das andere nicht ausschließen muss vor allem nicht am 4 dezember im milla 51215 hart und laut wird es am 5 dezember  zum einen kommt die hamburger hardcoreformation brothers in arms im zuge ihrer „never surrendertour“ ins feierwerk auf der anderen seite lässt das punchfest bereits am titel erahnen dass es im backstage an diesem abend nicht zimperlich zugehen wird headliner ist dort dieses jahr die münchner hardrockband apron  das warmup davor übernehmen insane die ihr genre selbst als „fickmetal“ bezeichnen narin null  wem das zu bunt ist kann sich alternativ im strom einfinden wo die briten von everything everything einen tag nach ihrer wienshow im flex den bayerischen süden mit feinstem indierock unterhalten 61215 wenn diese band zu gast ist wird gefeiert als ob es kein morgen gäbe  die rede ist natürlich von deez nuts  ihre „word is bond tour“ führt die australische hardcoretruppe quer durch europa mal mit mehr mal mit weniger supportbands in münchner backstage darf man auf einen special guest gespannt sein nebenan gibt es österreichischen suffsound auf die ohren alkbottle sind mit turbobier im vorprogramm auf ihrer diesjährigen „fett wia a christkindl“tour unterwegs die passenderweise ua von ottakringer gesponsort wird  na dann prost auch im ampere erklingen heimische töne diese stammen von den oberösterreichern catastrophe  cure  die vor zwei jahren den amadeus music award entgegennehmen durften 71215 wer marsimoto in der der tonhalle sehen möchte durfte nicht zu lange überlegen die karten für das konzert des notorisch kiffenden marteriaalteregos sind bereits vergriffen selbiges gilt leider auch für die wienshow für große fans die ihre chance nicht rechtzeitig genutzt haben gibt es aber noch in anderen ecken deutschlands die möglichkeit sich tickets für die „green tour“ zu besorgen ganz so ernst darf man auch matthias schrei alias die blockflöte des todes nicht nehmen der 2009 pünktlich zur weihnachtszeit mit dem song happy birthday jesus einen überraschungserfolg feiern durfte im mai erschien nun sein fünftes album das den nicht weniger klingenden namen fifty shades of earl grey trägt im volkstheater darf man sich auf neue und alte amüsante wortspielchen mit der passenden musikalischen untermalung freuen das londoner elektrosoulduo honne schlägt hingegen im strom auf und hat songs im gepäck die auf jeden fall zum mitgrooven einladen stopps in österreich stehen bei ihnen allerdings nicht auf dem plan 81215 ein weiterer geist aus der vergangenheit der wohl noch einige fans um sich scharen kann  umsonst wurde wohl kaum das zenith als veranstaltungsort ausgewählt  ist tiziano ferro  die moderne version von eros ramazzotti erschien irgendwann mitte der 2000erjahre mit stop dimentica auf der bildfläche und macht allem anschein nach immer noch erfolgreich musik vielleicht eher ein nikolausgeschenk für die ein oder andere mutti 91215 dass sich österreich in sachen musik mittlerweile absolut nicht mehr verstecken muss hat nicht unwesentlich mit der wiener band wanda zu tun mit einer attitüde wie jim morrisson machte vor allem sänger michael marco fitzthum den wiener indiepop auch grenzübergreifend salonfähig und so war auch das konzert in der münchner muffathalle neben einem großteil der anderen tourtermine in kürzester zeit ausverkauft 101215 nicht weniger exzentrisch tritt austrofred in der öffentlichkeit auf  „der wahrhaftigste popstar österreichs“ da er in der vergangenheit viel auf lesetouren unterwegs war und daher mehr im sitzen auftrat dürfen sich fans seiner musik darüber freuen dass er nun wieder mit freddy mercury ähnlicher eleganz die bühne im milla rocken wird apropos rocken  das können maximo park auch ganz gut anlässlich ihres zehnjährigen jubiläums tourt die britische indietruppe durch england und deutschland und macht dabei unter anderem im backstage münchen halt wem es eher nach einer weiblichen stimme dürstet der ist eine tür weiter gut bedient stefanie heinzmann  die gewinnerin von stefan raabs legendären castingwettbewerbs ssdsdsswemugabrtlad verlässt ihren popstarsjurystuhl und ist mit ihrem aktuellen album chance of rain unterwegs 111215 auch die band emil bulls feiert in diesem jahr einen runden geburtstag und hat sich aus diesem grund etwas besonderes einfallen lassen im januar erscheint mit dem album xx ein akustikbestof welches die münchner nun bereits als candlelightversion live präsentieren damit es dabei nicht zu langweilig wird mischen sich dazwischen ein paar hellfirekonzerte bei denen die jungs gewohnt laut und rockig zu hören sind in münchen wird dieser spagat direkt an zwei tagen hintereinander 11 und 1212 im backstage vollzogen zeitgleich hat man die möglichkeit einen der frühen pioniere des hiphop live zu erleben der mittlerweile 57jährige rapper grandmaster flash steht im crux persönlich hinter dem djpult und wird einige der üblichen berühmten auflegetechniken in petto haben die er mitte der 70erjahre selbst entwickelte emil bulls  flex c mario baumgartner 121215 „du kannst dumm in der ecke stehn ich will lieber tanzen gehen wenn bunte lichter blitzen in einer disco schwitzen“ wahre worte von der berliner elektropunkgruppe egotronic  die sich bei ihrem konzert am 12 dezember im feierwerk auch hoffentlich bewahrheiten werden auch wenn sich die tour „deutschland arschloch fick dich“ nennt wird am abend vorher noch das b72 in wien besucht einen ähnlichen stil bietet die kanadierin peaches  die sich nach sechs jahren pause in diesem jahr mit ihrem neuen album rub zurückmeldete dass sie nach wie vor gerne aneckt und provoziert dürfte trotz der mehrjährigen unterbrechung selbstverständlich sein 131215 mit erst 19 jahren hat der deutschrapper sierra kidd bereits bei einem label unterschrieben sich dann von diesem wieder getrennt und anfang des jahres dann einfach sein eigenes mit dem namen „teamfucksleep“ gegründet daran angelehnt fand auch sein neues album den titel fsdo was für fuck sleep or die steht ob er jetzt besser schlafen vögeln oder doch vielleicht sogar rappen kann lässt sich im backstage herausfinden aber auch hier bietet sich natürlich eine mehr als ansprechende alternative bei der bei der nennung des bandnamens im grunde schon alles gesagt sein sollte bilderbuch sind in der muffathalle zu sehen allerdings nur für diejenigen die früh genug aufgestanden sind und sich karten besorgt haben leider auch hier der hinweis ausverkauft bilderbuch © niko ostermann 161215 egal ob durch ihre leuchtend rote haarmähne ihre schwerelos wirkenden kleider oder  und das allem voran  durch ihre unglaubliche stimme florence welch frontfrau von florence  the machine  ist und bleibt eine erscheinung auf der bühne der man sich nicht entziehen kann wer das noch nicht live erleben durfte hat am 16 dezember in der olympiahalle die gelegenheit dazu denn nach österreich verschlägt es die britin diesmal nicht 171215 die niederösterreichische singersongwriterin clara luzia maria humpel hat sich bei der findung ihres künstlernamens lediglich auf ihre beiden vornamen beschränkt anlässlich des neuen albums geht sie im november und dezember auf „nemesistour“ und spielt neben terminen in österreich auch einige in deutschland und der schweiz so beispielsweise im münchner milla mit der vierfachen portion an frauenpower sind katzenjammer zur gleichen zeit im zenith zu sehen wobei vor allem jedes der mitglieder durch sein musikalisches talent überzeugt bei einer show der norwegerinnen ist man beinahe so darauf fokussiert zu verstehen wer gerade welches zum teil sehr ausgefallenes instrument spielt dass man beinahe vergessen könnte einfach die musik zu genießen clara luzia c mirjam unger 191215 nicht nur weihnachten auch der jahreswechsel steht uns an dieser stelle bereits kurz bevor aus gegeben anlass geben die killerpilze zu dieser zeit regelmäßig ihr jahresabschlusskonzert wer nun bei dem bandnamen immer noch an die kleinen jungs denkt die uns 2006 aufmüpfig richtig scheiße auf ’ne schöne art und weise entgegengesungen haben liegt weit daneben die drei musiker sind selbst und so auch ihr sound erwachsen geworden und haben es durchaus verdient ohne dieses veraltete bild im kopf wieder gehört zu werden um einiges ruhiger wird es im milla wenn die australische singersongwriterin emily barker die bühne betritt man darf gespannt sein und wenn man den worten auf ihrer homepage glauben schenken darf ist sie es auch „i’m really pleased to announce this run of headline solo shows where i’ll be performing songs from my latest album ‚the toerag sessions‘ as well as throwing a couple of new ones into the mix” etwas eigenwilliger ist da hingegen das musikalische projekt dass auf den etwas seltsamen namen kofelgschroa hört benannt nach dem hausberg oberammergaus in verbindung mit dem dialektwort für geschrei trifft mundart auf blas und volksmusik die so eigenwillig wie auch unterhaltsam ist 241215 ja es gibt auch musiker die selbst am heiligen abend nicht ruhen zu dieser fraktion gehört hans söllner  der sich sowieso von nichts und niemanden klein kriegen lässt dabei handelt es sich bei der show nicht nur um ein weihnachts sondern auch um das geburtstagskonzert des bayerischen liedermachers der an diesem abend zusätzlich seinen 60 feiert in der münchner muffathalle steht ihm dabei seine begleitband bayaman’sissdem treu zur seite na dann happy birthday und frohe weihnachten
1,bahn und bus sind da momentan auch recht trendy
0,wenn der kerl der dir in der bahn gegenüber sitzt versucht dich unauffällig zu fotografieren takebackthestreets
1,re nettwerk köln ich weiß hab schon alles durchschaut sabine danke ich weiß dass die bahn schneller ist und es keine direktflüge gibt aber habe noch die hoffnung g gehabt dass hier jmd mehr weiß wegen nem direktflug
0,re der intercity 2 sorgt schon für einige fragen ein schönes beispiel  natürlich mit der richtigen antwort was nützt der schönste familienwagen wenn die bahn nur selten pünktlich bzw überhaupt kommt und die familien am bahnsteig stehen lässt wann begreift man bei der bahn eigentlich das es viel wichtigere baustellen gibt an denen man mit aller kraft arbeiten sollte
1,re 1037 unserding unfassbar die gdl hat den streik beendet ab 19 uhr rollen die züge wieder in der nacht gab es eine einigung mit der bahn mehr dazu jetzt bei uns im programm
0,ich seh eben keine einzigen weiteren plätze online ihr etwa seltsam
0,gastel mdb  funklöcher bei der bahn  grüne  „ dobrindt muss handeln “ https//tco/ejxwsu0dkg
0,ärger über fehlendes bahnhofswc  neuss  rheinkreis neuss simon janssen da es auf dem bahnhof aktuell keine toiletten gibt weichen viele menschen auf die umliegenden gaststätten aus alexandra und ralph heinz inhaber der gaststätte „flotte theke“ sind sauer auf die deutsche bahn alexandra und ralph he
1,hey ihr antwortet doch sonst immer so schnell 
1,re neue westfälische ganz erlich  die preise für die bahn in deutschland sind definitiv günstiger als wie in england  also da gibt es nichts zu meckern
1,zur zeit liegen keine aktuellen störungen bei sw bahn vordm 2259
1,re wer zuletzt lacht hat es nicht eher begriffen ツ joerge cro du fährst doch gerade so gern bahn 
1,sicherheit bahn hat die nase vorn todesrisiko im pkw 63mal höher oft opfer radfahrer https//tco/hpl3fkm1sf http…
0,die bahn hat verspätung und jetzt sind super viele leute hier und ich kann nicht essen aber sterbe vor hunger
0,ein seltsamer knall brachte heute morgen den takt der sbahn münchen durcheinander /fb https//tco/fjvkgknykw
1,rbbonlinede tarifkonflikt zwischen bahn und gdl offenbar beendet rbb rundfunk berlinbrandenburg db  gdl  3 der tarifkonflikt zwischen der deutschen bahn und der gewerkschaft deutscher lokomotivführer gdl ist nach einem jahr beendet das berichtet die nachrichtenagentur dpa noch vor dem offiziellen schlichterspruch der für 10 uhr erwartet 
0,re rockstar energy drink de wir haben bloß edeka  und zum nächsten rewe sind es 30 km ohne gescheite bus und bahn verbindung  das ist es nicht wert
0,aufgrund von betriebsverzögerungen wird sich unsere abfahrt noch verzögern  und der zug fährt sofort nach der ankündigung los bahn
